ID,full_model,slim_model,Title,Accession,Dataset,Genome assembly,Technical replicates,Biological replicates,File Format,File type,File format type,File size,Assay term name,Biosample name,Organ,Simple biosample summary,Batch,Target label,Download URL,Derived from,Genome annotation,Library,Paired end identifier,Paired with,Preferred Default,Run type,Read length,Mapped read length (nt),Cropped read length (nt),Cropped read length tolerance (nt),Mapped run type for bam files,Read length units,Output category,Output type,Index of,QC Metric,Lab,Project,Analysis step run,Date created,Analysis step version,Restricted file,Submitter comment,Status,,,,,,,,,,
/files/ENCFF031VIJ/,x,,ENCFF031VIJ,ENCFF031VIJ,/experiments/ENCSR177XCS/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2340186778,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS831ATS/,/biosamples/ENCBS603CUX/",BRD9,/files/ENCFF031VIJ/@@download/ENCFF031VIJ.bigWig,"/files/ENCFF822ODT/,/files/ENCFF936FZX/,/files/ENCFF970CZZ/,/files/ENCFF895DCJ/,/files/ENCFF869FZY/,/files/ENCFF037WIZ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/7f8c10c3-78eb-431c-9755-e939a5a36521/,2020-12-08T20:10:45.110941+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF028ZFL/,x,,ENCFF028ZFL,ENCFF028ZFL,/experiments/ENCSR000DOJ/,GRCh38,"1_1,2_1,3_1","1,2,3",bigWig,bigWig,,249931081,ChIP-seq,K562,"bodily fluid,blood",,/biosamples/ENCBS039ENC/,BRF1,/files/ENCFF028ZFL/@@download/ENCFF028ZFL.bigWig,"/files/ENCFF745WUV/,/files/ENCFF039CRW/,/files/ENCFF743ATM/,/files/ENCFF146ENO/,/files/ENCFF812OFC/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/14d1c30c-2e75-4fd3-9572-286fbb033bba/,2020-12-12T00:45:53.524601+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF666JHC/,x,,ENCFF666JHC,ENCFF666JHC,/experiments/ENCSR000DOC/,GRCh38,"1_1,2_1,3_1","1,2,3",bigWig,bigWig,,379091489,ChIP-seq,K562,"bodily fluid,blood",,/biosamples/ENCBS039ENC/,BRF2,/files/ENCFF666JHC/@@download/ENCFF666JHC.bigWig,"/files/ENCFF451HJD/,/files/ENCFF774PJX/,/files/ENCFF039CRW/,/files/ENCFF146ENO/,/files/ENCFF228MIZ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/6e7a5078-cc18-4303-9da3-07ae7cd16e7d/,2020-12-27T19:41:54.023559+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF690SBF/,x,,ENCFF690SBF,ENCFF690SBF,/experiments/ENCSR350XWY/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2182310982,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS906KIP/,/biosamples/ENCBS320BUL/",C11orf30,/files/ENCFF690SBF/@@download/ENCFF690SBF.bigWig,"/files/ENCFF735JLB/,/files/ENCFF764UUM/,/files/ENCFF435IKF/,/files/ENCFF554APQ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/2e0ea6c0-38bf-4fcd-ad81-2236ad1e3463/,2020-11-27T23:56:34.953769+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF503EYF/,x,,ENCFF503EYF,ENCFF503EYF,/experiments/ENCSR699PVC/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1902651304,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS538DYC/,/biosamples/ENCBS562NAQ/",CBFA2T2,/files/ENCFF503EYF/@@download/ENCFF503EYF.bigWig,"/files/ENCFF072BKN/,/files/ENCFF679KDY/,/files/ENCFF684SUT/,/files/ENCFF628INW/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/23cd0bbb-659a-4f49-a8e7-6e7b8661080f/,2020-12-02T20:09:22.350658+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF698OFV/,x,,ENCFF698OFV,ENCFF698OFV,/experiments/ENCSR697YLJ/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1787039675,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS538DYC/,/biosamples/ENCBS562NAQ/",CBFA2T3,/files/ENCFF698OFV/@@download/ENCFF698OFV.bigWig,"/files/ENCFF628INW/,/files/ENCFF072BKN/,/files/ENCFF431QRD/,/files/ENCFF956XDE/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/564258b3-aded-4bf4-8efc-8a4cee99dd28/,2020-12-02T20:40:14.619294+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF069MUM/,x,,ENCFF069MUM,ENCFF069MUM,/experiments/ENCSR948QLZ/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1157161684,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS316CKF/,/biosamples/ENCBS602AAA/",CBX1,/files/ENCFF069MUM/@@download/ENCFF069MUM.bigWig,"/files/ENCFF318XIW/,/files/ENCFF516GNV/,/files/ENCFF355TPL/,/files/ENCFF368CRJ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/c5a2dcc3-ed19-415e-873c-02d0cb38474c/,2021-02-04T20:02:43.352994+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF051QOQ/,x,,ENCFF051QOQ,ENCFF051QOQ,/experiments/ENCSR000BRT/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1637258247,ChIP-seq,K562,"bodily fluid,blood",,/biosamples/ENCBS109ENC/,CBX3,/files/ENCFF051QOQ/@@download/ENCFF051QOQ.bigWig,"/files/ENCFF113TEZ/,/files/ENCFF787GHI/,/files/ENCFF949WIO/,/files/ENCFF838ZUU/,/files/ENCFF728MBI/,/files/ENCFF428XAM/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/1b777687-1612-4ced-99e0-97382616774c/,2020-12-27T23:23:07.612299+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF534HXX/,x,,ENCFF534HXX,ENCFF534HXX,/experiments/ENCSR272JAT/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1301015567,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS316CKF/,/biosamples/ENCBS602AAA/",CBX5,/files/ENCFF534HXX/@@download/ENCFF534HXX.bigWig,"/files/ENCFF433VKM/,/files/ENCFF715WCF/,/files/ENCFF318XIW/,/files/ENCFF793EAF/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/eb233c11-76a8-4de6-b752-e8e73a61c489/,2021-02-04T21:08:34.400214+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF802ZED/,x,,ENCFF802ZED,ENCFF802ZED,/experiments/ENCSR000ATW/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,641896883,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS979ZKW/,/biosamples/ENCBS674MPN/",CBX8,/files/ENCFF802ZED/@@download/ENCFF802ZED.bigWig,"/files/ENCFF420ARY/,/files/ENCFF702HIC/,/files/ENCFF226FKB/,/files/ENCFF666YXZ/,/files/ENCFF400TMS/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/fd431285-356b-402f-8ccb-d55a9ec2c5a5/,2021-01-07T22:40:53.791940+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF592ZQX/,x,,ENCFF592ZQX,ENCFF592ZQX,/experiments/ENCSR343IFJ/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2120326982,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS207UAM/,/biosamples/ENCBS344LIE/",CC2D1A,/files/ENCFF592ZQX/@@download/ENCFF592ZQX.bigWig,"/files/ENCFF404TWK/,/files/ENCFF936FZX/,/files/ENCFF387AXI/,/files/ENCFF822ODT/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/876c619b-5ff2-4c95-9c89-ae242604e35b/,2020-11-28T00:18:12.180922+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF068SIR/,x,,ENCFF068SIR,ENCFF068SIR,/experiments/ENCSR598GER/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,671095932,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS686VDZ/,/biosamples/ENCBS559ERW/",CCAR2,/files/ENCFF068SIR/@@download/ENCFF068SIR.bigWig,"/files/ENCFF888SNS/,/files/ENCFF591RXP/,/files/ENCFF607DFN/,/files/ENCFF249LXA/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/bdc148de-b323-461a-8938-4fd9fc5f7634/,2020-12-03T15:30:25.926854+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF358NKR/,x,,ENCFF358NKR,ENCFF358NKR,/experiments/ENCSR000DOA/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,352742502,ChIP-seq,K562,"bodily fluid,blood",,/biosamples/ENCBS039ENC/,CCNT2,/files/ENCFF358NKR/@@download/ENCFF358NKR.bigWig,"/files/ENCFF039CRW/,/files/ENCFF146ENO/,/files/ENCFF556NOB/,/files/ENCFF413VZC/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/72cd6a33-aa29-4dd2-af7f-970bc9686778/,2020-12-27T05:38:06.413929+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF717QHM/,x,,ENCFF717QHM,ENCFF717QHM,/experiments/ENCSR121PFY/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2060547319,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS824PND/,/biosamples/ENCBS140MLH/",CDC5L,/files/ENCFF717QHM/@@download/ENCFF717QHM.bigWig,"/files/ENCFF550CVH/,/files/ENCFF936FZX/,/files/ENCFF367PDH/,/files/ENCFF822ODT/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/d2282ade-5c2b-427a-a901-65b5f85fd6cf/,2020-11-28T19:52:24.720574+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF454KRI/,x,,ENCFF454KRI,ENCFF454KRI,/experiments/ENCSR000EHE/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,663252426,ChIP-seq,K562,"bodily fluid,blood",,/biosamples/ENCBS039ENC/,CEBPB,/files/ENCFF454KRI/@@download/ENCFF454KRI.bigWig,"/files/ENCFF665VJA/,/files/ENCFF860IZB/,/files/ENCFF396DTD/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/9e6a914d-1162-45c1-b291-b0c8a08e0c7a/,2020-12-12T08:25:07.220381+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF018MOC/,x,,ENCFF018MOC,ENCFF018MOC,/experiments/ENCSR000BRQ/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1181940752,ChIP-seq,K562,"bodily fluid,blood",,/biosamples/ENCBS109ENC/,CEBPB,/files/ENCFF018MOC/@@download/ENCFF018MOC.bigWig,"/files/ENCFF016THF/,/files/ENCFF838ZUU/,/files/ENCFF113TEZ/,/files/ENCFF428XAM/,/files/ENCFF060DRK/,/files/ENCFF728MBI/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/cc353b15-262e-4992-8dc2-672a348d4441/,2020-12-27T08:41:04.222909+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF092UIN/,x,,ENCFF092UIN,ENCFF092UIN,/experiments/ENCSR618GDK/,GRCh38,"1_1,4_1","1,4",bigWig,bigWig,,1018810527,ChIP-seq,K562,"blood,bodily fluid",,"/biosamples/ENCBS983KMD/,/biosamples/ENCBS720UTF/",CEBPZ,/files/ENCFF092UIN/@@download/ENCFF092UIN.bigWig,"/files/ENCFF005NXS/,/files/ENCFF961RUD/,/files/ENCFF476ENU/,/files/ENCFF253OGH/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/391e12d8-fb4d-45bb-8cfe-0ebcdf9962c8/,2020-12-03T13:31:06.675057+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF122VBA/,x,,ENCFF122VBA,ENCFF122VBA,/experiments/ENCSR315NNL/,GRCh38,"1_1,3_1","1,3",bigWig,bigWig,,2297972115,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS697XFI/,/biosamples/ENCBS187ZIN/",CHAMP1,/files/ENCFF122VBA/@@download/ENCFF122VBA.bigWig,"/files/ENCFF511XSZ/,/files/ENCFF936FZX/,/files/ENCFF143FEZ/,/files/ENCFF822ODT/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/6c1c9ab7-04cb-4bfa-a8a6-995fb1ba94d8/,2020-11-28T01:12:29.444517+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF497IHT/,x,,ENCFF497IHT,ENCFF497IHT,/experiments/ENCSR065XVO/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2516124213,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS125ACM/,/biosamples/ENCBS719UQU/",CHAMP1,/files/ENCFF497IHT/@@download/ENCFF497IHT.bigWig,"/files/ENCFF437IAU/,/files/ENCFF554APQ/,/files/ENCFF735JLB/,/files/ENCFF319UVS/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/24b66949-4db4-4d0d-97ef-87fdece7d1c4/,2020-11-29T08:14:36.310358+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF032HVZ/,x,,ENCFF032HVZ,ENCFF032HVZ,/experiments/ENCSR000EHD/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,626309013,ChIP-seq,K562,"blood,bodily fluid",,/biosamples/ENCBS039ENC/,CHD2,/files/ENCFF032HVZ/@@download/ENCFF032HVZ.bigWig,"/files/ENCFF264KFY/,/files/ENCFF396DTD/,/files/ENCFF282OHT/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/b111e686-dfd7-4bb3-bb91-08a749240f38/,2020-12-27T16:28:08.524503+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF359TYM/,x,,ENCFF359TYM,ENCFF359TYM,/experiments/ENCSR000ATL/,GRCh38,"1_1,2_1,3_1","1,2,3",bigWig,bigWig,,1089043986,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS639AAA/,/biosamples/ENCBS979ZKW/,/biosamples/ENCBS658RMI/",CHD4,/files/ENCFF359TYM/@@download/ENCFF359TYM.bigWig,"/files/ENCFF534XOH/,/files/ENCFF073KUJ/,/files/ENCFF666YXZ/,/files/ENCFF871KJZ/,/files/ENCFF226FKB/,/files/ENCFF420ARY/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/7ba761b0-653f-465a-bf6b-110460719d99/,2020-12-28T03:25:35.871019+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF705NQJ/,x,,ENCFF705NQJ,ENCFF705NQJ,/experiments/ENCSR130HEG/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2483706436,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS357NWO/,/biosamples/ENCBS538DYC/",COPS2,/files/ENCFF705NQJ/@@download/ENCFF705NQJ.bigWig,"/files/ENCFF554APQ/,/files/ENCFF027ZMW/,/files/ENCFF735JLB/,/files/ENCFF882PRX/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/dc2f9fd0-ac95-4d63-bb70-ef7e2dc87e0e/,2020-11-28T18:41:49.148134+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF517YHP/,x,,ENCFF517YHP,ENCFF517YHP,/experiments/ENCSR000BSO/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1494628245,ChIP-seq,K562,"bodily fluid,blood",,/biosamples/ENCBS109ENC/,CREB1,/files/ENCFF517YHP/@@download/ENCFF517YHP.bigWig,"/files/ENCFF428XAM/,/files/ENCFF226CAN/,/files/ENCFF728MBI/,/files/ENCFF621SYN/,/files/ENCFF838ZUU/,/files/ENCFF113TEZ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/2bd121b8-7890-4c7d-8716-daebad601515/,2020-12-11T01:42:08.247424+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF116CGU/,x,,ENCFF116CGU,ENCFF116CGU,/experiments/ENCSR109YGM/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2275205168,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS048GNZ/,/biosamples/ENCBS839CNN/",CREB3L1,/files/ENCFF116CGU/@@download/ENCFF116CGU.bigWig,"/files/ENCFF430DGN/,/files/ENCFF970CZZ/,/files/ENCFF936FZX/,/files/ENCFF781OWM/,/files/ENCFF822ODT/,/files/ENCFF037WIZ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/a2e5fe58-6709-498f-9c6f-05fc5b0aae0c/,2020-12-09T03:27:48.307398+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF242MQX/,x,,ENCFF242MQX,ENCFF242MQX,/experiments/ENCSR077DKV/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,1110634559,ChIP-seq,K562,"blood,bodily fluid",,"/biosamples/ENCBS316CKF/,/biosamples/ENCBS602AAA/",CREM,/files/ENCFF242MQX/@@download/ENCFF242MQX.bigWig,"/files/ENCFF318XIW/,/files/ENCFF793EAF/,/files/ENCFF055OGA/,/files/ENCFF221UDP/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/b64e17b1-7f8d-4deb-ba4e-2349d9194fa5/,2021-02-04T21:21:59.897447+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF933MBF/,x,,ENCFF933MBF,ENCFF933MBF,/experiments/ENCSR402XII/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2592573285,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS101QRF/,/biosamples/ENCBS520IYS/",CSDE1,/files/ENCFF933MBF/@@download/ENCFF933MBF.bigWig,"/files/ENCFF289YSW/,/files/ENCFF554APQ/,/files/ENCFF133PRE/,/files/ENCFF735JLB/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/7cf791b6-4abe-49ef-9d16-beb540334126/,2020-12-04T15:51:12.490698+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF699SVP/,x,,ENCFF699SVP,ENCFF699SVP,/experiments/ENCSR626QJQ/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2186247347,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS344LIE/,/biosamples/ENCBS719UQU/",CSDE1,/files/ENCFF699SVP/@@download/ENCFF699SVP.bigWig,"/files/ENCFF453AJC/,/files/ENCFF306KNR/,/files/ENCFF936FZX/,/files/ENCFF822ODT/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/84169d56-e41f-4b57-a918-909b4c79d228/,2020-12-03T09:08:16.570116+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF507QQP/,x,,ENCFF507QQP,ENCFF507QQP,/experiments/ENCSR201NQZ/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,2709334379,ChIP-seq,K562,"bodily fluid,blood",,"/biosamples/ENCBS232KKV/,/biosamples/ENCBS543YEP/",CTBP1,/files/ENCFF507QQP/@@download/ENCFF507QQP.bigWig,"/files/ENCFF970CZZ/,/files/ENCFF822ODT/,/files/ENCFF342NYT/,/files/ENCFF802SOX/,/files/ENCFF936FZX/,/files/ENCFF037WIZ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/e4fab465-ab94-4eec-86c2-b2e9f9cfc4d4/,2020-12-08T16:06:48.985835+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF736UDR/,x,,ENCFF736UDR,ENCFF736UDR,/experiments/ENCSR000BPJ/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,558925400,ChIP-seq,K562,"blood,bodily fluid",,/biosamples/ENCBS109ENC/,CTCF,/files/ENCFF736UDR/@@download/ENCFF736UDR.bigWig,"/files/ENCFF395PSG/,/files/ENCFF524GTB/,/files/ENCFF588LAC/,/files/ENCFF579FHH/,/files/ENCFF939RUV/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/0c820940-1854-4e6e-9380-9e4465d9e195/,2020-09-26T05:22:10.723905+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF979PWH/,x,,ENCFF979PWH,ENCFF979PWH,/experiments/ENCSR000AKO/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,502671302,ChIP-seq,K562,"blood,bodily fluid",,"/biosamples/ENCBS639AAA/,/biosamples/ENCBS674MPN/",CTCF,/files/ENCFF979PWH/@@download/ENCFF979PWH.bigWig,"/files/ENCFF420ARY/,/files/ENCFF226FKB/,/files/ENCFF173QSV/,/files/ENCFF834MPG/,/files/ENCFF666YXZ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/7817efd3-d49a-4302-a20c-61d1f3163df6/,2020-09-26T08:00:42.216829+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF110AJS/,x,,ENCFF110AJS,ENCFF110AJS,/experiments/ENCSR000DMA/,GRCh38,"1_1,2_1,3_1","1,2,3",bigWig,bigWig,,295329814,ChIP-seq,K562,"blood,bodily fluid",,/biosamples/ENCBS775AAA/,CTCF,/files/ENCFF110AJS/@@download/ENCFF110AJS.bigWig,"/files/ENCFF945CJG/,/files/ENCFF111JKR/,/files/ENCFF500EAO/,/files/ENCFF706PLK/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/3264b85c-6389-4fe1-9cc6-096ba0163dc9/,2020-09-26T03:57:25.447364+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF682MFJ/,x,,ENCFF682MFJ,ENCFF682MFJ,/experiments/ENCSR000EGM/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,739750131,ChIP-seq,K562,"blood,bodily fluid",,/biosamples/ENCBS039ENC/,CTCF,/files/ENCFF682MFJ/@@download/ENCFF682MFJ.bigWig,"/files/ENCFF265ZSP/,/files/ENCFF172KOJ/,/files/ENCFF396DTD/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/362cf772-df9c-4bfb-9798-769889274564/,2020-09-25T20:53:37.672184+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF534ITO/,x,,ENCFF534ITO,ENCFF534ITO,/experiments/ENCSR000DWE/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,326130045,ChIP-seq,K562,"blood,bodily fluid",,"/biosamples/ENCBS511YCF/,/biosamples/ENCBS922RYG/",CTCF,/files/ENCFF534ITO/@@download/ENCFF534ITO.bigWig,"/files/ENCFF800GVR/,/files/ENCFF897QAS/,/files/ENCFF196QVZ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/c4e2db54-27a1-4f3b-b167-8a4f80d72fdc/,2020-09-25T22:27:49.727886+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
/files/ENCFF037JSC/,x,,ENCFF037JSC,ENCFF037JSC,/experiments/ENCSR000BNK/,GRCh38,"1_1,2_1","1,2",bigWig,bigWig,,313154645,ChIP-seq,K562,"bodily fluid,blood",,/biosamples/ENCBS109ENC/,CTCFL,/files/ENCFF037JSC/@@download/ENCFF037JSC.bigWig,"/files/ENCFF922FRI/,/files/ENCFF197BGH/,/files/ENCFF993ZYO/,/files/ENCFF168QBJ/",,,,,,,,,,,,,signal,fold change over control,,,ENCODE Processing Pipeline,ENCODE,/analysis-step-runs/54027c1d-8692-4efe-a009-55d06a0feecf/,2021-01-02T05:39:57.511942+00:00,/analysis-step-versions/tf-chip-pooled-signal-generation-step-v-1-0/,,,released,,,,,,,,,,
